SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
14000120;5.20;6;-1;-1;-1;7.25;6;8;3;-1;-1;-1;-1;-1;
14000121;4.60;5;-1;-1;-1;2.50;4.75;8.25;3.40;-1;-1;-1;-1;-1;
14000122;8.20;7;8.75;8;6.25;-1;-1;-1;5;-1;-1;-1;-1;-1;
14000123;6.60;7;-1;-1;-1;5.50;6.75;8.75;6.80;-1;-1;-1;-1;-1;
14000124;5.20;5;-1;-1;-1;5.50;5.75;8.25;3.80;-1;-1;-1;-1;-1;
14000125;6.20;6.50;-1;-1;-1;7.25;7.25;9;5.40;-1;-1;-1;-1;-1;
14000126;8;5.25;7.25;8.50;4.75;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
14000127;6;6.75;-1;-1;-1;5.75;7.75;8.50;6.20;-1;-1;-1;-1;-1;
14000128;3.80;5.75;-1;-1;-1;5;8.25;9;3.80;-1;-1;-1;-1;-1;
14000129;3;3.25;-1;-1;-1;2.75;4.75;5;4;-1;-1;-1;-1;-1;
14000130;3.40;5;-1;-1;-1;2.25;6.50;7;1.40;-1;-1;-1;-1;-1;
14000131;7.40;6;6.50;7.50;7;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
14000132;4.60;5;-1;-1;-1;3.50;4.75;6.50;2.80;-1;-1;-1;-1;-1;
14000133;8.60;7;-1;-1;-1;9.25;-1;-1;-1;-1;-1;-1;-1;-1;
14000134;4.20;7;-1;-1;-1;3.50;5.50;-1;-1;-1;-1;-1;-1;-1;
14000135;9;8;-1;-1;-1;8;7.25;9.50;9.20;-1;-1;-1;-1;-1;
14000136;5.40;5.75;-1;-1;-1;2.25;4.75;7;2.60;-1;-1;-1;-1;-1;
14000137;4;2.75;-1;-1;-1;2;7;8.25;2.20;-1;-1;-1;-1;-1;
14000138;2.20;4.25;-1;-1;-1;2.50;6.25;4.50;2.60;-1;-1;-1;-1;-1;
14000139;7.40;6.75;5.75;4.75;4.50;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
14000140;4.80;3.75;-1;-1;-1;5.75;7.50;-1;-1;-1;-1;-1;-1;-1;
14000141;6.40;5.75;-1;-1;-1;6.25;7;-1;-1;-1;-1;-1;-1;-1;
14000142;7.60;6.75;-1;-1;-1;4.25;7.25;9.50;8.60;-1;-1;-1;-1;-1;
14000143;6;5;-1;-1;-1;3.75;6.50;6.50;4.60;-1;-1;-1;-1;-1;
14000144;5.20;6;-1;-1;-1;2.50;6.75;6.75;7.40;-1;-1;-1;-1;-1;
14000145;6.80;5.25;-1;-1;-1;8.75;7.75;-1;-1;-1;-1;-1;-1;-1;
14000146;6.80;8;-1;-1;-1;5.25;7.50;8.75;9.60;-1;-1;-1;-1;-1;
14000147;5.60;4.50;-1;-1;-1;5;7.25;8.75;3;-1;-1;-1;-1;-1;
14000148;7.80;5.50;5.75;6.50;5.25;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
14000149;8.20;5.75;8;7.75;5.25;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
14000150;8.20;7.25;-1;-1;-1;5.50;6.25;9;4.20;-1;-1;-1;-1;-1;
14000151;6;5.75;-1;-1;-1;4.25;8.50;8.75;7;-1;-1;-1;-1;-1;
14000152;-1;5.75;-1;-1;-1;4;7.25;-1;-1;-1;-1;-1;-1;-1;
14000153;6.60;8.75;-1;-1;-1;9.50;9.25;8.75;8.20;-1;-1;-1;-1;-1;
14000154;8.20;6.50;3.75;7.25;8.25;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
14000155;8.60;5.50;6.75;7.25;5.50;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
14000156;5.60;5.50;-1;-1;-1;5.50;5.75;7.25;3.40;-1;-1;-1;-1;-1;
